0,-0.001305164,-0.0674078,0.6637134
1,-0.001003912,-0.06715811,0.656618
2,-0.0003881507,-0.06636545,0.6398093
3,4.152651E-05,-0.06388494,0.6288639
4,0.0005288918,-0.05646885,0.6206418
5,0.0007791484,-0.04899781,0.6179032
6,0.0008135391,-0.04393356,0.6170426
7,0.0008265383,-0.03525863,0.6134906
8,0.0008506908,-0.03214369,0.6093199
9,0.0008561865,-0.02624078,0.6081157
10,0.0006998035,-0.02215147,0.6087412
11,0.001261421,0.0495084,0.5970505
12,0.001091365,0.03459846,0.5900171
13,0.0009861938,0.02460578,0.5848177
14,0.0005201618,0.002201424,0.5997524
15,0.0005095091,-0.006525978,0.6020204
16,0.001514565,0.06266727,0.5960568
17,0.0007151582,0.01043427,0.5835675
18,0.0008280771,0.01456111,0.5822943
19,0.0004535078,-0.01180085,0.6017677
20,0.0004919413,0.004401318,0.5930187
21,0.0006017771,0.007267348,0.585881
22,0.0003477018,-0.01622346,0.6031319
23,0.0004901679,0.003884288,0.5975807
24,0.001344119,0.05518473,0.5979623
25,0.001024522,0.02857873,0.5869472
26,0.0009254764,0.01967231,0.5828164
27,0.001797047,0.07195546,0.5938191
28,0.002421288,0.0995753,0.5911357
29,0.002891194,0.1300344,0.5987448
30,0.002694343,0.1148786,0.592805
31,0.0005212161,0.005266118,0.5892349
32,0.0005486074,-0.001172782,0.6012647
33,0.0007636093,-0.03934221,0.6166669
34,-0.0006698556,-0.0669369,0.6474298
35,0.001205735,0.04447,0.5948023
36,-0.07675821,0.03534976,0.6819192
37,-0.07379165,0.01423317,0.6821293
38,-0.047374,-0.04210494,0.6676399
39,-0.03874945,-0.05017949,0.6589445
40,-0.04025122,-0.04888501,0.6672264
41,-0.04898214,-0.04006206,0.6771101
42,-0.02983589,-0.05017369,0.6341491
43,-0.03425725,-0.05125041,0.6447006
44,-0.05374746,-0.03448501,0.6676264
45,-0.02575219,-0.04596684,0.628053
46,-0.03884219,-0.03785623,0.6355044
47,-0.04524463,-0.03853795,0.6453046
48,-0.05554412,-0.03195103,0.6775416
49,-0.03396545,-0.03557703,0.6299353
50,-0.05229964,-0.02469845,0.6413185
51,-0.04499392,-0.02626151,0.6322345
52,-0.06410005,-0.01715199,0.6659134
53,-0.03992321,0.001020111,0.6150903
54,-0.03390132,-0.004026086,0.6150376
55,-0.03899671,-0.0154044,0.621683
56,-0.04573637,-0.013107,0.6249319
57,-0.06585917,-0.01436759,0.6768399
58,-0.02374085,-0.04274869,0.6253156
59,-0.03913987,-0.02594784,0.6276338
60,-0.02202963,-0.03909918,0.6228164
61,-0.03177225,-0.03362054,0.6274992
62,-0.01918575,-0.02874357,0.61531
63,-0.02987026,-0.03115054,0.6250142
64,-0.07208542,0.03580043,0.6476282
65,-0.07213315,0.004801522,0.6795079
66,-0.02570964,-0.02411164,0.6202855
67,-0.03375066,-0.02387399,0.6243913
68,-0.03633357,-0.0250896,0.6259774
69,-0.03630475,-0.01606631,0.6207294
70,-0.01762079,-0.02461855,0.613538
71,-0.02968161,-0.02111119,0.6213879
72,-0.033922,-0.01664074,0.6198114
73,-0.02746471,0.03520449,0.6126384
74,-0.02720682,0.03044597,0.6112143
75,-0.0171568,-0.02188752,0.6131925
76,-0.02427297,-0.02171437,0.6187507
77,-0.03011345,-0.01733015,0.6191183
78,-0.03044762,-0.008604235,0.6142997
79,-0.03212191,-0.006180647,0.6148412
80,-0.01744515,-0.0200622,0.6139467
81,-0.02384766,-0.01991802,0.6177031
82,-0.02837403,-0.01996819,0.6206985
83,-0.02731537,-0.01376973,0.6145079
84,-0.02778735,-0.00444275,0.6123008
85,-0.01828394,0.03228579,0.6073539
86,-0.01784173,0.02211878,0.6057277
87,-0.04659518,0.02791886,0.6164695
88,-0.05285431,0.03874438,0.6217762
89,-0.02378281,-0.01891568,0.6177511
90,-0.02765416,-0.01897528,0.620221
91,-0.02882352,-0.01756077,0.6192988
92,-0.02652864,-0.008279506,0.6119459
93,-0.01999344,0.01438429,0.6081702
94,-0.0190179,0.04019474,0.6109191
95,-0.0183459,0.03596343,0.6086385
96,-0.02814108,0.03904939,0.6130748
97,-0.02735384,-0.01837121,0.6203465
98,-0.02797955,-0.01789487,0.6196733
99,-0.02584622,-0.01573677,0.6151718
100,-0.0452324,0.04023036,0.6178331
101,-0.04828326,0.04255322,0.619738
102,-0.06687948,0.06231634,0.6379607
103,-0.02752006,-0.0181063,0.6201681
104,-0.0249622,-0.01709863,0.6159974
105,-0.02497336,-0.01207318,0.6120519
106,-0.005679685,0.04319514,0.597303
107,-0.006249192,0.03293607,0.5927806
108,-0.01169164,0.02882173,0.5985582
109,-0.01566852,0.0435579,0.6100646
110,-0.01485181,0.03942462,0.6072321
111,-0.02404742,0.04034283,0.6127227
112,-0.02848208,0.0439023,0.6121815
113,-0.02832978,0.04833433,0.6115646
114,-0.06375005,0.04625614,0.6337316
115,-0.05830853,0.04915886,0.6290832
116,-0.02404672,-0.01815131,0.6175513
117,-0.01980459,-0.01426417,0.6091817
118,-0.0180948,0.01649266,0.601728
119,-0.005186487,0.04854921,0.599428
120,-0.002506582,0.04919586,0.5977153
121,-0.02682459,0.05736649,0.6093513
122,-0.04214086,0.04527306,0.6152348
123,-0.03987972,0.04891962,0.6133562
124,-0.05732834,0.0583636,0.625672
125,-0.06194792,0.07119021,0.6271392
126,-0.07271851,0.04339604,0.6489215
127,-0.07677985,0.04390392,0.6688154
128,-0.07522366,0.07214911,0.6585805
129,-0.07289968,0.05070824,0.6490065
130,-0.01866539,-0.01625508,0.6098802
131,-0.01292472,0.00292956,0.6053616
132,-0.01931483,0.01490541,0.6054377
133,-0.01802747,0.01514834,0.5997457
134,-0.01575129,0.01833796,0.5976883
135,-0.01480448,0.04952937,0.6120614
136,-0.0250704,0.04471754,0.612336
137,-0.03993205,0.05669996,0.6106371
138,-0.05273666,0.05737749,0.6209768
139,-0.05456045,0.06220226,0.6188472
140,-0.05885902,0.06577597,0.6220992
141,-0.07755116,0.07508454,0.6683426
142,-0.07280324,0.06902585,0.6514193
143,-0.0177664,-0.0186925,0.6134459
144,-0.01017443,-0.006106663,0.6027683
145,-0.01975638,0.01090146,0.6075574
146,-0.01763646,0.01002334,0.6003333
147,-0.01588672,0.01624644,0.5959953
148,-0.009935439,0.02201612,0.590388
149,-0.006887664,0.02342027,0.5875048
150,-0.002983176,0.03416312,0.5906661
151,-0.01144364,0.04780537,0.6080862
152,-0.007404723,0.05298334,0.6032099
153,-0.02426668,0.05686081,0.6102734
154,-0.06757803,0.08398697,0.6375157
155,-0.01096992,-0.01181746,0.6031292
156,-0.01798124,0.007672599,0.608125
157,-0.01622771,0.008233535,0.6032954
158,-0.01610308,0.008866034,0.6009488
159,-0.01605038,0.01292931,0.5956668
160,-0.0155175,0.01072394,0.5959928
161,-0.009063515,0.06045342,0.6013526
162,-0.005981768,0.06221807,0.5979101
163,-0.05686875,0.06839564,0.6175279
164,-0.0517755,0.06377633,0.614614
165,-0.009357111,-0.01576522,0.6045102
166,-0.005574978,-0.006291462,0.6017642
167,-0.002679086,0.002467404,0.59954
168,-0.01395197,0.009528021,0.5969085
169,-0.01030661,0.01406849,0.5880055
170,-0.00684405,0.01440812,0.5847114
171,-0.006126206,0.01067327,0.5855525
172,-0.00937833,0.01101595,0.5883807
173,-0.003258221,0.02427429,0.5854943
174,-0.04871183,0.05642641,0.6174683
175,-0.05044137,0.06006429,0.6154848
176,-0.05867415,0.0743878,0.6211911
177,-0.06531239,0.09682807,0.6348856
178,-0.06322054,0.0898082,0.6296812
179,-0.007290512,-0.01959784,0.6088392
180,-0.007452262,0.008726706,0.5890253
181,-0.00511322,0.00787671,0.5875199
